run_id,target_id,target_x,target_y,target_order,target_start_time,goal_accepted_time,target_reached_time,treatment_time,target_completed_time,target_success,attempt_count,replan_count,recovery_count,planned_path_length_m,actual_path_length_m,approach_error_m,final_target_distance_m,final_service_distance_m,planning_time_s,navigation_time_s,total_target_time_s,failure_reason
P2_S1_B2_seed1003,"plant@(2.000,3.000)",2.0,3.0,1,29.0,29.7,,,41.8,0,1,0,0,3.169875174869212,2.9683426657622203,,,,0.35101677500642836,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1003,"plant@(12.000,2.000)",12.0,2.0,2,29.2,,,,42.0,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1003,"plant@(15.000,5.000)",15.0,5.0,3,29.2,43.0,,,107.9,0,1,0,0,16.31981785748131,16.11721503895325,,,,0.39129052800126374,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1004,"plant@(2.000,3.000)",2.0,3.0,1,20.9,21.4,,,35.1,0,1,0,0,3.169875174869212,2.9521601428540967,,,,0.21104923001257703,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1004,"plant@(12.000,2.000)",12.0,2.0,2,21.1,,,,35.3,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1004,"plant@(15.000,5.000)",15.0,5.0,3,21.3,36.0,,,88.4,0,1,0,0,16.340931730284208,15.807247389230735,,,,0.2501183899876196,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1005,"plant@(2.000,3.000)",2.0,3.0,1,20.2,20.7,,,37.3,0,1,0,0,3.169875174869212,2.9680368589735058,,,,0.20915348999551497,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1005,"plant@(12.000,2.000)",12.0,2.0,2,20.4,,,,37.5,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1005,"plant@(15.000,5.000)",15.0,5.0,3,20.6,38.2,,,91.3,0,1,0,0,16.31981785748131,15.78969843934156,,,,0.25245002598967403,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1006,"plant@(2.000,3.000)",2.0,3.0,1,20.5,21.0,,,33.5,0,1,0,0,3.169875174869212,2.9182551683019886,,,,0.20445882598869503,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1006,"plant@(12.000,2.000)",12.0,2.0,2,20.7,,,,33.7,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1006,"plant@(15.000,5.000)",15.0,5.0,3,20.9,34.4,,,73.4,0,1,0,0,16.340931730284208,10.632973165424653,,,,0.2541012809961103,,,Single candidate navigation failed; reason=amcl_stale
P2_S1_B2_seed1007,"plant@(2.000,3.000)",2.0,3.0,1,20.5,21.0,,,36.0,0,1,0,0,3.169875174869212,2.9793441896079305,,,,0.19040070800110698,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1007,"plant@(12.000,2.000)",12.0,2.0,2,20.7,,,,36.2,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1007,"plant@(15.000,5.000)",15.0,5.0,3,20.9,36.9,,,89.6,0,1,0,0,16.31981785748131,15.781771824557874,,,,0.24212650800473057,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1008,"plant@(2.000,3.000)",2.0,3.0,1,20.2,20.7,,,33.8,0,1,0,0,3.169875174869212,2.982371150426552,,,,0.2203148220141884,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1008,"plant@(12.000,2.000)",12.0,2.0,2,20.4,,,,34.0,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1008,"plant@(15.000,5.000)",15.0,5.0,3,20.6,34.7,,,259.0,0,1,0,0,16.31981785748131,14.133651351870265,,,,0.2625822169939056,,,Single candidate navigation failed; reason=navigation_timeout
P2_S1_B2_seed1009,"plant@(2.000,3.000)",2.0,3.0,1,20.9,21.4,,,32.0,0,1,0,0,3.169875174869212,2.9216255657041033,,,,0.20716636700672098,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1009,"plant@(12.000,2.000)",12.0,2.0,2,21.1,,,,32.3,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1009,"plant@(15.000,5.000)",15.0,5.0,3,21.3,33.0,,,217.7,0,1,0,0,16.340931730284208,13.949191222138888,,,,0.27259254100499675,,,Single candidate navigation failed; reason=nav2_failed
P2_S1_B2_seed1010,"plant@(2.000,3.000)",2.0,3.0,1,20.7,21.2,,,33.1,0,1,0,0,3.169875174869212,2.9574966430598955,,,,0.20570751698687673,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B2_seed1010,"plant@(12.000,2.000)",12.0,2.0,2,20.9,,,,33.3,0,1,0,0,,,,,,,,,Single candidate infeasible; rejected_reason=nav2_planner_no_path
P2_S1_B2_seed1010,"plant@(15.000,5.000)",15.0,5.0,3,21.1,34.0,,,86.9,0,1,0,0,16.340931730284208,15.7960844426782,,,,0.26418516802368686,,,Single candidate navigation failed; reason=service_pose_reached_target_outside_treatment_radius
P2_S1_B3_seed1001,"plant@(2.000,3.000)",2.0,3.0,1,28.8,46.9,49.6,54.6,54.6,True,2,1,0,0.6393697794091422,2.5920529363328653,1.0784743799239453,1.0784743799239453,0.48218177169554616,0.05351478498778306,2.700000000000003,25.8,
P2_S1_B3_seed1001,"plant@(12.000,2.000)",12.0,2.0,2,29.0,64.3,,,116.0,0,1,0,0,14.244923145502648,9.361544822171782,,,,9.442496543982998,,,B3 sequential/nonpersistent failure: Localization interrupted navigation: amcl_stale
P2_S1_B3_seed1001,"plant@(15.000,5.000)",15.0,5.0,3,29.3,,,,127.5,0,1,0,0,11.285347416982079,,,,,9.237982611899497,,,B3 sequential/nonpersistent failure: Localization interrupted navigation: amcl_stale
P2_S1_B3_seed1002,"plant@(2.000,3.000)",2.0,3.0,1,20.7,38.5,41.1,46.1,46.1,True,2,1,0,0.6393697794091422,2.593407183105393,1.100425211307426,1.100425211307426,0.4811305379754376,0.04867390601430088,2.6000000000000014,25.400000000000002,
P2_S1_B3_seed1002,"plant@(12.000,2.000)",12.0,2.0,2,20.9,266.9,296.6,301.6,301.6,True,2,1,1,11.0485198509357,21.05141658982617,1.14302909729522,1.14302909729522,1.626234394776709,0.34258427101303823,29.700000000000045,280.70000000000005,
P2_S1_B3_seed1002,"plant@(15.000,5.000)",15.0,5.0,3,21.2,322.8,332.3,337.3,337.3,True,2,1,0,1.0285338952509344,2.676878210941768,1.1247991054571183,1.1247991054571183,0.5445437992375974,0.0992027030151803,9.5,316.1,
P2_S1_B3_seed1003,"plant@(2.000,3.000)",2.0,3.0,1,20.8,39.7,42.2,47.2,47.2,True,2,1,0,0.6393697794091422,2.559040019774151,1.1298503238577315,1.1298503238577315,0.5012756442597035,0.054664883005898446,2.5,26.400000000000002,
P2_S1_B3_seed1003,"plant@(12.000,2.000)",12.0,2.0,2,21.0,227.2,,,260.0,0,3,3,1,10.576117626338018,16.481716524469583,,,,0.3048036249820143,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1003,"plant@(15.000,5.000)",15.0,5.0,3,21.2,313.1,319.8,324.8,324.8,True,2,1,1,0.7865717135289141,8.60838122855368,1.1388679543706595,1.1388679543706595,0.5323106478286579,0.07657754901447333,6.699999999999989,303.6,
P2_S1_B3_seed1004,"plant@(2.000,3.000)",2.0,3.0,1,20.9,38.1,40.6,45.6,45.6,True,2,1,0,0.6393697794091422,2.5555491346219723,1.1346176195186484,1.1346176195186484,0.49484876843117154,0.047397559974342585,2.5,24.700000000000003,
P2_S1_B3_seed1004,"plant@(12.000,2.000)",12.0,2.0,2,21.2,275.6,,,393.0,0,3,3,3,16.82480373000184,0.762854717667271,,,,0.26424570399103686,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1004,"plant@(15.000,5.000)",15.0,5.0,3,21.5,456.8,,,460.0,0,3,3,0,15.819953364006947,0.059366236416831426,,,,0.27819918998284265,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1005,"plant@(2.000,3.000)",2.0,3.0,1,21.0,38.1,40.6,45.6,45.6,True,2,1,0,0.6393697794091422,2.5726207798079264,1.1186117901182533,1.1186117901182533,0.5036375238786099,0.04567036600201391,2.5,24.6,
P2_S1_B3_seed1005,"plant@(12.000,2.000)",12.0,2.0,2,21.2,289.2,319.9,324.9,324.9,True,2,1,0,11.258541007823691,22.22332348920514,1.1428949765107588,1.1428949765107588,1.6320961112274728,0.3230412130069453,30.69999999999999,303.7,
P2_S1_B3_seed1005,"plant@(15.000,5.000)",15.0,5.0,3,21.4,346.1,354.6,359.6,359.6,True,2,1,0,0.9497055972480342,2.605163625609084,1.1378231602726474,1.1378231602726474,0.531091329732149,0.10047279999707825,8.5,338.20000000000005,
P2_S1_B3_seed1006,"plant@(2.000,3.000)",2.0,3.0,1,20.9,37.6,40.2,45.2,45.2,True,2,1,0,0.6720986539475831,2.591841649940164,1.0984256570293682,1.0984256570293682,0.48040208836274206,0.051826411014189944,2.6000000000000014,24.300000000000004,
P2_S1_B3_seed1006,"plant@(12.000,2.000)",12.0,2.0,2,21.1,54.0,,,285.0,0,3,3,0,14.280689097641332,11.881586977512802,,,,8.532424953038571,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1006,"plant@(15.000,5.000)",15.0,5.0,3,21.3,343.0,343.8,348.8,348.8,True,3,2,1,1.2773317039228709,10.756628221990992,1.1477091396123562,1.1477091396123562,0.7499016783647701,0.11590209000860341,0.8000000000000114,327.5,
P2_S1_B3_seed1007,"plant@(2.000,3.000)",2.0,3.0,1,20.3,37.1,39.7,44.7,44.7,True,2,1,0,0.6720986539475831,2.608950962368333,1.0862351910336467,1.0862351910336467,0.48999493139742123,0.04698071099119261,2.6000000000000014,24.400000000000002,
P2_S1_B3_seed1007,"plant@(12.000,2.000)",12.0,2.0,2,20.5,280.7,370.1,375.1,375.1,True,2,1,0,10.564112854711238,22.427522245043154,1.1233422362543557,1.1233422362543557,1.5465948057225463,0.2987123320053797,89.40000000000003,354.6,
P2_S1_B3_seed1007,"plant@(15.000,5.000)",15.0,5.0,3,20.7,396.0,405.5,410.5,410.5,True,2,1,0,0.9668173504879464,2.6151955167351715,1.140874937521439,1.140874937521439,0.5707430232058073,0.09085819299798459,9.5,389.8,
P2_S1_B3_seed1008,"plant@(2.000,3.000)",2.0,3.0,1,20.9,37.9,40.5,45.5,45.5,True,2,1,0,0.6393697794091422,2.571807962460047,1.0798771821236348,1.0798771821236348,0.4839541774808081,0.044265777978580445,2.6000000000000014,24.6,
P2_S1_B3_seed1008,"plant@(12.000,2.000)",12.0,2.0,2,21.1,208.5,,,265.3,0,3,3,1,10.481175858556856,18.451038082997204,,,,0.2785485120257363,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1008,"plant@(15.000,5.000)",15.0,5.0,3,21.3,361.6,,,378.6,0,2,1,2,8.842514591392368,3.548008433910594,,,,0.33732997099286877,,,B3 sequential/nonpersistent failure: Localization interrupted navigation: amcl_stale
P2_S1_B3_seed1009,"plant@(2.000,3.000)",2.0,3.0,1,20.9,38.0,40.6,45.6,45.6,True,2,1,0,0.6393697794091422,2.6001424883503903,1.0867932737237749,1.0867932737237749,0.4725885749940686,0.04777625302085653,2.6000000000000014,24.700000000000003,
P2_S1_B3_seed1009,"plant@(12.000,2.000)",12.0,2.0,2,21.1,220.8,,,253.3,0,3,3,1,10.513466210789563,18.123668163712722,,,,0.28907890399568714,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1009,"plant@(15.000,5.000)",15.0,5.0,3,21.5,266.5,,,305.9,0,3,3,1,9.689387842782367,3.4356320793765085,,,,9.290876843879232,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1010,"plant@(2.000,3.000)",2.0,3.0,1,21.0,37.8,40.3,45.3,45.3,True,2,1,0,0.6720986539475831,2.5959762430666933,1.0953361636251249,1.0953361636251249,0.48300333882852264,0.04676758698769845,2.5,24.299999999999997,
P2_S1_B3_seed1010,"plant@(12.000,2.000)",12.0,2.0,2,21.2,54.4,,,255.3,0,3,3,0,14.244923145502648,17.108000609517216,,,,8.896231099963188,,,B3 sequential/nonpersistent failure: All 3 candidate attempts failed
P2_S1_B3_seed1010,"plant@(15.000,5.000)",15.0,5.0,3,21.6,340.1,346.8,351.8,351.8,True,2,1,0,0.734618370881026,8.901869193532642,1.1355543452423427,1.1355543452423427,0.4860456639366617,0.06922954999026842,6.699999999999989,330.2,
P2_S1_P_seed1001,"plant@(2.000,3.000)",2.0,3.0,1,20.5,37.8,40.4,45.4,45.4,True,2,1,0,0.6393697794091422,2.544871096736169,1.1187388758994052,1.1187388758994052,0.47891557353669967,0.04872677498497069,2.6000000000000014,24.9,
P2_S1_P_seed1001,"plant@(12.000,2.000)",12.0,2.0,2,20.7,264.8,293.8,298.8,298.8,True,2,1,1,10.66282878613196,20.936427780220768,1.1299794019714393,1.1299794019714393,1.5161080281041865,0.7092489599890541,29.0,278.1,
P2_S1_P_seed1001,"plant@(15.000,5.000)",15.0,5.0,3,20.9,326.6,334.3,339.3,339.3,True,2,1,0,0.9497055972480342,2.556088545736266,1.1084412440331788,1.1084412440331788,0.5253768561219039,0.1312926550162956,7.699999999999989,318.40000000000003,
P2_S1_P_seed1002,"plant@(2.000,3.000)",2.0,3.0,1,24.5,47.6,50.7,55.7,55.7,True,2,1,0,0.7097672089205472,2.632091745570895,1.0641330301910572,1.0641330301910572,0.47076654352344105,0.09445311600575224,3.1000000000000014,31.200000000000003,
P2_S1_P_seed1002,"plant@(12.000,2.000)",12.0,2.0,2,24.7,284.6,316.7,321.7,321.7,True,2,1,0,10.26842716485105,19.94777594276821,1.1184495303502882,1.1184495303502882,1.5010159538589454,0.9109186689893249,32.099999999999966,297.0,
P2_S1_P_seed1002,"plant@(15.000,5.000)",15.0,5.0,3,24.7,343.4,351.4,356.4,356.4,True,2,1,0,0.9701669365290854,2.60797015181371,1.1324187501102512,1.1324187501102512,0.4907546110051282,0.10718039097264409,8.0,331.7,
P2_S1_P_seed1003,"plant@(2.000,3.000)",2.0,3.0,1,20.3,37.9,40.5,45.5,45.5,True,2,1,0,0.6393697794091422,2.5996932991089365,1.0900945610414374,1.0900945610414374,0.47807165718338324,0.051531831006286666,2.6000000000000014,25.2,
P2_S1_P_seed1003,"plant@(12.000,2.000)",12.0,2.0,2,20.5,1032.8,1061.0,1066.0,1066.0,True,3,8,7,13.963957304761134,13.762560404096574,1.1182214254597664,1.1182214254597664,0.18746158684413508,0.5979302510095295,28.200000000000045,1045.5,
P2_S1_P_seed1003,"plant@(15.000,5.000)",15.0,5.0,3,20.7,1079.8,,,1128.3,0,1,0,2,2.6099378098815107,14.415484722612442,,,,13.54748730015126,,,"No feasible candidate; rejections=1; target retry limit reached (candidate_cycles=3/3, no_candidate_cycles=2/3)"
P2_S1_P_seed1004,"plant@(2.000,3.000)",2.0,3.0,1,24.9,43.2,45.8,50.8,50.8,True,2,1,0,0.6720986539475831,2.599877183602019,1.0912498584826886,1.0912498584826886,0.49301714210858133,0.05526848600129597,2.5999999999999943,25.9,
P2_S1_P_seed1004,"plant@(12.000,2.000)",12.0,2.0,2,25.1,428.6,430.0,435.0,435.0,True,3,8,1,0.41949399723363645,21.654952521544836,1.143063828882604,1.143063828882604,0.34665639930358727,0.05853615500382148,1.3999999999999773,409.9,
P2_S1_P_seed1004,"plant@(15.000,5.000)",15.0,5.0,3,25.1,456.1,459.9,464.9,464.9,True,2,1,0,1.1654400099922861,2.6355404242391773,1.1291329248934276,1.1291329248934276,0.5966765221981443,0.11482519199489616,3.7999999999999545,439.79999999999995,
P2_S1_P_seed1005,"plant@(2.000,3.000)",2.0,3.0,1,20.7,38.0,40.6,45.6,45.6,True,2,1,0,0.6393697794091422,2.600671631396325,1.0898132813901646,1.0898132813901646,0.49476284724739616,0.04632444999879226,2.6000000000000014,24.900000000000002,
P2_S1_P_seed1005,"plant@(12.000,2.000)",12.0,2.0,2,20.9,290.0,321.6,326.6,326.6,True,2,1,0,10.12136586843226,20.794915051247617,1.1240515885638098,1.1240515885638098,1.4742629880966265,0.3964764160045888,31.600000000000023,305.70000000000005,
P2_S1_P_seed1005,"plant@(15.000,5.000)",15.0,5.0,3,21.3,347.1,356.1,361.1,361.1,True,2,1,0,0.9701669365290854,2.5327387599008895,1.1430842400761247,1.1430842400761247,0.4939594711617489,0.08985110899084248,9.0,339.8,
P2_S1_P_seed1006,"plant@(2.000,3.000)",2.0,3.0,1,20.7,37.3,39.9,44.9,44.9,True,2,1,0,0.6867998464431404,2.612357608911317,1.0839787435390893,1.0839787435390893,0.49984513594178875,0.050969076983164996,2.6000000000000014,24.2,
P2_S1_P_seed1006,"plant@(12.000,2.000)",12.0,2.0,2,20.9,558.9,589.4,594.4,594.4,True,3,7,3,11.168540386953204,22.135206750005473,1.127085472940258,1.127085472940258,1.5272929526080532,0.31663353799376637,30.5,573.5,
P2_S1_P_seed1006,"plant@(15.000,5.000)",15.0,5.0,3,21.1,614.7,624.4,629.4,629.4,True,2,1,0,0.9497055972480342,2.603754635037569,1.117697383832673,1.117697383832673,0.49043974088991893,0.10616524898796342,9.699999999999932,608.3,
P2_S1_P_seed1007,"plant@(2.000,3.000)",2.0,3.0,1,25.0,41.9,44.5,49.5,49.5,True,2,1,0,0.6393697794091422,2.561299880607337,1.0970602545462989,1.0970602545462989,0.47142343961662025,0.046833478001644835,2.6000000000000014,24.5,
P2_S1_P_seed1007,"plant@(12.000,2.000)",12.0,2.0,2,25.2,360.5,367.1,372.1,372.1,True,3,6,3,0.8828330300385482,19.387061988880962,1.1238769057294697,1.1238769057294697,0.46612725826266715,5.837470636994112,6.600000000000023,346.90000000000003,
P2_S1_P_seed1007,"plant@(15.000,5.000)",15.0,5.0,3,25.4,,,,379.8,0,1,0,3,,,,,,,,,"No feasible candidate; rejections=1; target retry limit reached (candidate_cycles=3/3, no_candidate_cycles=3/3)"
P2_S1_P_seed1008,"plant@(2.000,3.000)",2.0,3.0,1,24.4,45.6,48.2,53.2,53.2,True,2,1,0,0.6393697794091422,2.578176785110456,1.106005736555013,1.106005736555013,0.4910907305471134,0.050862182019045576,2.6000000000000014,28.800000000000004,
P2_S1_P_seed1008,"plant@(12.000,2.000)",12.0,2.0,2,24.6,265.7,275.3,280.3,280.3,True,3,3,1,1.18045165661273,16.996361011408197,1.145419665748502,1.145419665748502,0.5333137880250032,5.979748587909853,9.600000000000023,255.70000000000002,
P2_S1_P_seed1008,"plant@(15.000,5.000)",15.0,5.0,3,24.6,,,,281.8,0,1,0,3,,,,,,,,,"No feasible candidate; rejections=1; target retry limit reached (candidate_cycles=3/3, no_candidate_cycles=3/3)"
